proportion_correct,bias,recall,precision,kappa,f1,csi,far,site,stage,dem_type,strategy
0.598,1.8023,0.7277,0.4038,0.2198,0.5194,0.3508,0.5962,creswell_or,4,all,f-weighted
0.6443,1.3812,0.5947,0.4306,0.2345,0.4995,0.3329,0.5694,creswell_or,4,all,edge-weighted
0.7493,1.5084,0.8306,0.5506,0.4757,0.6622,0.495,0.4494,creswell_or,4,usgs,single
0.5606,3.5734,0.6953,0.1946,0.1126,0.304,0.1793,0.8054,creswell_or,2,fabdem,single
0.5897,2.8534,0.4197,0.1471,0.0203,0.2179,0.1222,0.8529,creswell_or,2,aster,single
0.5361,3.6349,0.6129,0.1686,0.0649,0.2645,0.1524,0.8314,creswell_or,2,aw3d30,single
0.521,3.9745,0.7281,0.1832,0.0961,0.2927,0.1715,0.8168,creswell_or,2,copdem,single
0.8836,0.3881,0.2661,0.6856,0.3326,0.3834,0.2371,0.3144,creswell_or,2,gedtm,single
0.563,3.5136,0.6475,0.1843,0.0958,0.2869,0.1675,0.8157,creswell_or,2,nasadem,single
0.5442,3.6955,0.6693,0.1811,0.0907,0.2851,0.1662,0.8189,creswell_or,2,srtm,single
0.4093,5.0186,0.8697,0.1733,0.0764,0.289,0.1689,0.8267,creswell_or,2,all,majority_>= 1
0.4616,4.3898,0.7449,0.1697,0.0665,0.2764,0.1604,0.8303,creswell_or,2,all,majority_>= 2
0.5148,3.8586,0.6719,0.1741,0.0734,0.2766,0.1605,0.8259,creswell_or,2,all,majority_>= 3
0.5567,3.4021,0.5955,0.175,0.0727,0.2705,0.1564,0.825,creswell_or,2,all,majority_>= 4
0.6256,2.6974,0.4925,0.1826,0.0814,0.2664,0.1537,0.8174,creswell_or,2,all,majority_>= 5
0.7573,1.2735,0.2575,0.2022,0.0851,0.2265,0.1277,0.7978,creswell_or,2,all,majority_>= 6
0.8643,0.0492,0.0331,0.6724,0.0507,0.063,0.0325,0.3276,creswell_or,2,all,majority_>= 7
0.5757,3.2916,0.6089,0.185,0.0914,0.2838,0.1654,0.815,creswell_or,2,all,f-weighted
0.6708,2.2955,0.4554,0.1984,0.1041,0.2764,0.1603,0.8016,creswell_or,2,all,edge-weighted
0.6744,2.9695,0.7987,0.269,0.248,0.4024,0.2519,0.731,creswell_or,2,usgs,single
0.6787,1.5145,0.8561,0.5653,0.3835,0.6809,0.5162,0.4347,creswell_or,6,fabdem,single
0.623,1.0004,0.526,0.5258,0.213,0.5259,0.3567,0.4742,creswell_or,6,aster,single
0.6229,1.4512,0.7495,0.5165,0.2685,0.6115,0.4404,0.4835,creswell_or,6,aw3d30,single
0.6313,1.5733,0.8228,0.523,0.2986,0.6395,0.47,0.477,creswell_or,6,copdem,single
0.663,0.1789,0.1625,0.9086,0.1772,0.2757,0.1599,0.0914,creswell_or,6,gedtm,single
0.6497,1.4102,0.7618,0.5402,0.3158,0.6321,0.4621,0.4598,creswell_or,6,nasadem,single
0.6465,1.4825,0.7939,0.5355,0.3175,0.6396,0.4701,0.4645,creswell_or,6,srtm,single
0.6451,1.7872,0.9504,0.5318,0.3463,0.682,0.5175,0.4682,creswell_or,6,all,majority_>= 1
0.6447,1.6403,0.8766,0.5344,0.3312,0.664,0.497,0.4656,creswell_or,6,all,majority_>= 2
0.648,1.5318,0.8264,0.5395,0.3264,0.6528,0.4846,0.4605,creswell_or,6,all,majority_>= 3
0.6493,1.411,0.7677,0.5441,0.3164,0.6368,0.4672,0.4559,creswell_or,6,all,majority_>= 4
0.6477,1.2286,0.6745,0.549,0.2932,0.6053,0.434,0.451,creswell_or,6,all,majority_>= 5
0.6638,0.6869,0.4237,0.6167,0.2614,0.5023,0.3354,0.3833,creswell_or,6,all,majority_>= 6
0.6106,0.0363,0.032,0.8816,0.0347,0.0618,0.0319,0.1184,creswell_or,6,all,majority_>= 7
0.6541,1.4184,0.7773,0.548,0.3265,0.6429,0.4737,0.452,creswell_or,6,all,f-weighted
0.6663,1.1312,0.649,0.5737,0.3199,0.609,0.4378,0.4263,creswell_or,6,all,edge-weighted
0.795,1.1954,0.8393,0.7021,0.5856,0.7646,0.6189,0.2979,creswell_or,6,usgs,single
0.5675,5.0468,0.6445,0.1277,0.0724,0.2132,0.1193,0.8723,creswell_or,1,fabdem,single
0.5828,4.271,0.3373,0.079,-0.0224,0.128,0.0684,0.921,creswell_or,1,aster,single
0.5315,5.3058,0.5497,0.1036,0.027,0.1744,0.0955,0.8964,creswell_or,1,aw3d30,single
0.5244,5.6135,0.687,0.1224,0.0634,0.2078,0.1159,0.8776,creswell_or,1,copdem,single
0.9238,0.563,0.3583,0.6363,0.4209,0.4584,0.2974,0.3637,creswell_or,1,gedtm,single
0.5652,5.0529,0.6031,0.1193,0.0582,0.1993,0.1107,0.8807,creswell_or,1,nasadem,single
0.5379,5.4129,0.6309,0.1165,0.0534,0.1967,0.1091,0.8835,creswell_or,1,srtm,single
0.3749,7.5472,0.8355,0.1107,0.0417,0.1955,0.1083,0.8893,creswell_or,1,all,majority_>= 1
0.4372,6.5806,0.6949,0.1056,0.0303,0.1833,0.1009,0.8944,creswell_or,1,all,majority_>= 2
0.5071,5.6613,0.6198,0.1095,0.0373,0.1861,0.1026,0.8905,creswell_or,1,all,majority_>= 3
0.5679,4.8187,0.5328,0.1106,0.0383,0.1831,0.1008,0.8894,creswell_or,1,all,majority_>= 4
0.652,3.6638,0.4179,0.1141,0.0424,0.1792,0.0984,0.8859,creswell_or,1,all,majority_>= 5
0.7955,1.6162,0.1834,0.1135,0.0314,0.1402,0.0754,0.8865,creswell_or,1,all,majority_>= 6
0.9106,0.0696,0.0432,0.6208,0.0698,0.0808,0.0421,0.3792,creswell_or,1,all,majority_>= 7
0.5929,4.5694,0.5455,0.1194,0.0549,0.1959,0.1086,0.8806,creswell_or,1,all,f-weighted
0.7092,2.9868,0.394,0.1319,0.0712,0.1977,0.1097,0.8681,creswell_or,1,all,edge-weighted
0.6731,4.3328,0.872,0.2013,0.2101,0.327,0.1955,0.7987,creswell_or,1,usgs,single
0.8124,1.113,0.8935,0.8027,0.6083,0.8457,0.7326,0.1973,creswell_or,8,fabdem,single
0.648,0.7579,0.5709,0.7533,0.3092,0.6495,0.4809,0.2467,creswell_or,8,aster,single
0.7407,1.0486,0.7963,0.7594,0.4673,0.7774,0.6359,0.2406,creswell_or,8,aw3d30,single
0.7651,1.136,0.8624,0.7592,0.5093,0.8075,0.6771,0.2408,creswell_or,8,copdem,single
0.5138,0.1542,0.1494,0.969,0.1262,0.2589,0.1487,0.031,creswell_or,8,gedtm,single
0.7628,1.0342,0.8082,0.7815,0.5142,0.7946,0.6592,0.2185,creswell_or,8,nasadem,single
0.7682,1.0905,0.8411,0.7713,0.521,0.8047,0.6732,0.2287,creswell_or,8,srtm,single
0.811,1.2667,0.9691,0.7651,0.5941,0.8551,0.7468,0.2349,creswell_or,8,all,majority_>= 1
0.7979,1.178,0.9133,0.7753,0.5729,0.8387,0.7222,0.2247,creswell_or,8,all,majority_>= 2
0.7891,1.1128,0.8731,0.7846,0.5596,0.8265,0.7043,0.2154,creswell_or,8,all,majority_>= 3
0.7739,1.0378,0.8224,0.7924,0.5342,0.8071,0.6766,0.2076,creswell_or,8,all,majority_>= 4
0.7472,0.924,0.7423,0.8034,0.4896,0.7716,0.6282,0.1966,creswell_or,8,all,majority_>= 5
0.6505,0.5749,0.4836,0.8413,0.3348,0.6142,0.4432,0.1587,creswell_or,8,all,majority_>= 6
0.4451,0.0373,0.0363,0.9738,0.0299,0.07,0.0362,0.0262,creswell_or,8,all,majority_>= 7
0.7811,1.0516,0.8356,0.7945,0.548,0.8145,0.6871,0.2055,creswell_or,8,all,f-weighted
0.7486,0.8637,0.7134,0.8259,0.4977,0.7655,0.6201,0.1741,creswell_or,8,all,edge-weighted
0.8613,0.8989,0.8282,0.9214,0.7215,0.8723,0.7735,0.0786,creswell_or,8,usgs,single
0.9388,0.8525,0.6871,0.8059,0.7073,0.7417,0.5895,0.1941,kansas_city_rockhill,17,fabdem,single
0.8318,2.1189,0.9009,0.4252,0.489,0.5777,0.4062,0.5748,kansas_city_rockhill,17,aster,single
0.9376,1.1234,0.8193,0.7293,0.7357,0.7717,0.6283,0.2707,kansas_city_rockhill,17,aw3d30,single
0.9537,1.0595,0.8486,0.801,0.7975,0.8241,0.7009,0.199,kansas_city_rockhill,17,copdem,single
0.9295,0.7482,0.5889,0.7871,0.6351,0.6737,0.508,0.2129,kansas_city_rockhill,17,gedtm,single
0.8917,1.3131,0.7104,0.541,0.5526,0.6143,0.4433,0.459,kansas_city_rockhill,17,nasadem,single
0.9397,1.2486,0.8883,0.7114,0.7554,0.7901,0.653,0.2886,kansas_city_rockhill,17,srtm,single
0.7975,2.5791,0.9982,0.387,0.4578,0.5578,0.3868,0.613,kansas_city_rockhill,17,all,majority_>= 1
0.9072,1.6745,0.9748,0.5822,0.6773,0.729,0.5735,0.4178,kansas_city_rockhill,17,all,majority_>= 2
0.9455,1.2896,0.9317,0.7225,0.7825,0.8138,0.6861,0.2775,kansas_city_rockhill,17,all,majority_>= 3
0.957,1.0594,0.8615,0.8132,0.8119,0.8367,0.7192,0.1868,kansas_city_rockhill,17,all,majority_>= 4
0.953,0.8921,0.7626,0.8548,0.7795,0.8061,0.6752,0.1452,kansas_city_rockhill,17,all,majority_>= 5
0.9379,0.6295,0.5719,0.9086,0.6693,0.702,0.5408,0.0914,kansas_city_rockhill,17,all,majority_>= 6
0.9082,0.304,0.2932,0.9645,0.4147,0.4497,0.29,0.0355,kansas_city_rockhill,17,all,majority_>= 7
0.956,1.0486,0.8525,0.813,0.807,0.8323,0.7128,0.187,kansas_city_rockhill,17,all,f-weighted
0.9429,0.7266,0.6403,0.8812,0.7105,0.7417,0.5894,0.1188,kansas_city_rockhill,17,all,edge-weighted
0.9281,1.5575,0.9957,0.6393,0.7381,0.7786,0.6375,0.3607,kansas_city_rockhill,17,usgs,single
0.9406,0.9055,0.6879,0.7596,0.6888,0.722,0.5649,0.2404,kansas_city_rockhill,14,fabdem,single
0.846,1.984,0.8216,0.4141,0.4697,0.5507,0.38,0.5859,kansas_city_rockhill,14,aster,single
0.9379,1.1773,0.8103,0.6883,0.7092,0.7443,0.5928,0.3117,kansas_city_rockhill,14,aw3d30,single
0.9579,0.9419,0.7876,0.8362,0.7875,0.8111,0.6823,0.1638,kansas_city_rockhill,14,copdem,single
0.9371,0.7799,0.6003,0.7697,0.6403,0.6745,0.5089,0.2303,kansas_city_rockhill,14,gedtm,single
0.9003,1.2305,0.6617,0.5378,0.5372,0.5933,0.4218,0.4622,kansas_city_rockhill,14,nasadem,single
0.9429,1.1804,0.8417,0.7131,0.7397,0.7721,0.6287,0.2869,kansas_city_rockhill,14,srtm,single
0.8196,2.6016,0.9959,0.3828,0.4667,0.553,0.3822,0.6172,kansas_city_rockhill,14,all,majority_>= 1
0.9137,1.6756,0.9528,0.5686,0.6652,0.7122,0.553,0.4314,kansas_city_rockhill,14,all,majority_>= 2
0.9473,1.2977,0.9138,0.7041,0.7657,0.7954,0.6602,0.2959,kansas_city_rockhill,14,all,majority_>= 3
0.9549,1.0493,0.8234,0.7847,0.7781,0.8036,0.6717,0.2153,kansas_city_rockhill,14,all,majority_>= 4
0.9514,0.8255,0.6961,0.8433,0.7359,0.7627,0.6164,0.1567,kansas_city_rockhill,14,all,majority_>= 5
0.9415,0.5934,0.5359,0.9031,0.6429,0.6727,0.5068,0.0969,kansas_city_rockhill,14,all,majority_>= 6
0.9146,0.2669,0.2526,0.9462,0.3689,0.3987,0.249,0.0538,kansas_city_rockhill,14,all,majority_>= 7
0.9563,1.0164,0.8131,0.8,0.7819,0.8065,0.6758,0.2,kansas_city_rockhill,14,all,f-weighted
0.9489,0.7372,0.6407,0.8691,0.71,0.7376,0.5843,0.1309,kansas_city_rockhill,14,all,edge-weighted
0.9618,1.3139,0.9881,0.752,0.8325,0.854,0.7452,0.248,kansas_city_rockhill,14,usgs,single
0.9429,1.0771,0.697,0.6471,0.6399,0.6711,0.505,0.3529,kansas_city_rockhill,9,fabdem,single
0.8741,1.5871,0.5603,0.353,0.3664,0.4332,0.2765,0.647,kansas_city_rockhill,9,aster,single
0.9413,1.1801,0.7368,0.6244,0.644,0.676,0.5106,0.3756,kansas_city_rockhill,9,aw3d30,single
0.9648,0.9812,0.7855,0.8005,0.7737,0.793,0.657,0.1995,kansas_city_rockhill,9,copdem,single
0.9527,0.7742,0.5978,0.7722,0.6489,0.6739,0.5082,0.2278,kansas_city_rockhill,9,gedtm,single
0.9189,1.2312,0.6,0.4873,0.4939,0.5378,0.3678,0.5127,kansas_city_rockhill,9,nasadem,single
0.9496,1.1743,0.7936,0.6758,0.7024,0.73,0.5748,0.3242,kansas_city_rockhill,9,srtm,single
0.8654,2.562,0.9752,0.3806,0.4858,0.5476,0.377,0.6194,kansas_city_rockhill,9,all,majority_>= 1
0.9247,1.7245,0.9118,0.5288,0.6303,0.6694,0.503,0.4712,kansas_city_rockhill,9,all,majority_>= 2
0.9489,1.3085,0.8485,0.6484,0.7074,0.7351,0.5811,0.3516,kansas_city_rockhill,9,all,majority_>= 3
0.9524,1.0689,0.7493,0.701,0.6983,0.7244,0.5678,0.299,kansas_city_rockhill,9,all,majority_>= 4
0.9512,0.7631,0.5895,0.7726,0.6429,0.6688,0.5023,0.2274,kansas_city_rockhill,9,all,majority_>= 5
0.9413,0.4628,0.3802,0.8214,0.493,0.5198,0.3511,0.1786,kansas_city_rockhill,9,all,majority_>= 6
0.9264,0.146,0.1322,0.9057,0.214,0.2308,0.1304,0.0943,kansas_city_rockhill,9,all,majority_>= 7
0.9544,1.0441,0.7493,0.7177,0.7083,0.7332,0.5787,0.2823,kansas_city_rockhill,9,all,f-weighted
0.9484,0.7025,0.5427,0.7725,0.6107,0.6375,0.4679,0.2275,kansas_city_rockhill,9,all,edge-weighted
0.9741,1.2606,0.9747,0.7732,0.8483,0.8623,0.758,0.2268,kansas_city_rockhill,9,usgs,single
0.9151,0.7536,0.611,0.8107,0.6485,0.6968,0.5347,0.1893,kansas_city_rockhill,24,fabdem,single
0.8159,2.0143,0.9341,0.4637,0.5158,0.6198,0.449,0.5363,kansas_city_rockhill,24,aster,single
0.9227,1.1043,0.8087,0.7323,0.7223,0.7686,0.6242,0.2677,kansas_city_rockhill,24,aw3d30,single
0.9238,1.1734,0.8496,0.7241,0.736,0.7818,0.6418,0.2759,kansas_city_rockhill,24,copdem,single
0.9147,0.7605,0.597,0.7849,0.6301,0.6782,0.5131,0.2151,kansas_city_rockhill,24,gedtm,single
0.8701,1.3136,0.7194,0.5476,0.5452,0.6219,0.4513,0.4524,kansas_city_rockhill,24,nasadem,single
0.925,1.235,0.884,0.7158,0.7459,0.791,0.6543,0.2842,kansas_city_rockhill,24,srtm,single
0.7777,2.366,0.987,0.4172,0.4667,0.5865,0.4149,0.5828,kansas_city_rockhill,24,all,majority_>= 1
0.8812,1.6282,0.9424,0.5788,0.6473,0.7171,0.559,0.4212,kansas_city_rockhill,24,all,majority_>= 2
0.9162,1.3343,0.9049,0.6782,0.7251,0.7753,0.6331,0.3218,kansas_city_rockhill,24,all,majority_>= 3
0.9349,1.111,0.8516,0.7665,0.7678,0.8068,0.6762,0.2335,kansas_city_rockhill,24,all,majority_>= 4
0.9367,0.8746,0.7392,0.8451,0.7516,0.7886,0.651,0.1549,kansas_city_rockhill,24,all,majority_>= 5
0.9257,0.6585,0.5965,0.9059,0.6786,0.7194,0.5617,0.0941,kansas_city_rockhill,24,all,majority_>= 6
0.8907,0.3415,0.3285,0.962,0.4446,0.4898,0.3243,0.038,kansas_city_rockhill,24,all,majority_>= 7
0.9323,1.0663,0.8213,0.7703,0.7545,0.795,0.6597,0.2297,kansas_city_rockhill,24,all,f-weighted
0.9234,0.7219,0.621,0.8603,0.6782,0.7213,0.5641,0.1397,kansas_city_rockhill,24,all,edge-weighted
0.8429,2.011,0.9997,0.4971,0.5761,0.664,0.497,0.5029,kansas_city_rockhill,24,usgs,single
0.9395,0.8601,0.6847,0.7961,0.7022,0.7362,0.5825,0.2039,kansas_city_rockhill,16,fabdem,single
0.8373,2.0555,0.8743,0.4254,0.4862,0.5723,0.4008,0.5746,kansas_city_rockhill,16,aster,single
0.9409,1.1399,0.8302,0.7283,0.742,0.7759,0.6339,0.2717,kansas_city_rockhill,16,aw3d30,single
0.953,1.0407,0.8318,0.7993,0.7883,0.8152,0.6881,0.2007,kansas_city_rockhill,16,copdem,single
0.9311,0.7552,0.5885,0.7793,0.6329,0.6706,0.5044,0.2207,kansas_city_rockhill,16,gedtm,single
0.8927,1.2879,0.6914,0.5368,0.5435,0.6044,0.433,0.4632,kansas_city_rockhill,16,nasadem,single
0.9429,1.2181,0.8799,0.7223,0.7606,0.7933,0.6575,0.2777,kansas_city_rockhill,16,srtm,single
0.8058,2.5709,0.9981,0.3882,0.4638,0.559,0.388,0.6118,kansas_city_rockhill,16,all,majority_>= 1
0.9077,1.6847,0.9683,0.5748,0.6703,0.7213,0.5641,0.4252,kansas_city_rockhill,16,all,majority_>= 2
0.9473,1.2854,0.9291,0.7228,0.7829,0.8131,0.685,0.2772,kansas_city_rockhill,16,all,majority_>= 3
0.9572,1.056,0.8545,0.8092,0.8067,0.8312,0.7112,0.1908,kansas_city_rockhill,16,all,majority_>= 4
0.9528,0.8899,0.7537,0.847,0.771,0.7976,0.6634,0.153,kansas_city_rockhill,16,all,majority_>= 5
0.9376,0.6175,0.556,0.9003,0.6549,0.6874,0.5237,0.0997,kansas_city_rockhill,16,all,majority_>= 6
0.9086,0.2854,0.2724,0.9542,0.3904,0.4238,0.2689,0.0458,kansas_city_rockhill,16,all,majority_>= 7
0.9574,1.0429,0.8489,0.814,0.8067,0.8311,0.7109,0.186,kansas_city_rockhill,16,all,f-weighted
0.9438,0.7276,0.6362,0.8744,0.7059,0.7365,0.5829,0.1256,kansas_city_rockhill,16,all,edge-weighted
0.9439,1.442,0.9935,0.689,0.7819,0.8137,0.6859,0.311,kansas_city_rockhill,16,usgs,single
0.9337,0.8381,0.6762,0.8068,0.6982,0.7358,0.582,0.1932,kansas_city_rockhill,19,fabdem,single
0.8265,2.1463,0.932,0.4342,0.5001,0.5924,0.4209,0.5658,kansas_city_rockhill,19,aster,single
0.9333,1.1525,0.8305,0.7206,0.7328,0.7717,0.6282,0.2794,kansas_city_rockhill,19,aw3d30,single
0.951,1.0867,0.8622,0.7934,0.7979,0.8264,0.7042,0.2066,kansas_city_rockhill,19,copdem,single
0.927,0.7588,0.5997,0.7904,0.6417,0.682,0.5174,0.2096,kansas_city_rockhill,19,gedtm,single
0.888,1.3397,0.7308,0.5455,0.5605,0.6247,0.4542,0.4545,kansas_city_rockhill,19,nasadem,single
0.9337,1.2789,0.8946,0.6995,0.7466,0.7851,0.6462,0.3005,kansas_city_rockhill,19,srtm,single
0.7887,2.5413,0.9966,0.3922,0.4564,0.5629,0.3917,0.6078,kansas_city_rockhill,19,all,majority_>= 1
0.8985,1.6863,0.9713,0.576,0.6659,0.7232,0.5664,0.424,kansas_city_rockhill,19,all,majority_>= 2
0.9374,1.3204,0.9309,0.705,0.766,0.8023,0.6699,0.295,kansas_city_rockhill,19,all,majority_>= 3
0.9512,1.0708,0.8567,0.8,0.799,0.8274,0.7056,0.2,kansas_city_rockhill,19,all,majority_>= 4
0.9524,0.9005,0.7757,0.8614,0.789,0.8163,0.6897,0.1386,kansas_city_rockhill,19,all,majority_>= 5
0.9379,0.6695,0.6071,0.9068,0.6938,0.7273,0.5714,0.0932,kansas_city_rockhill,19,all,majority_>= 6
0.9033,0.3221,0.3069,0.9529,0.4261,0.4643,0.3023,0.0471,kansas_city_rockhill,19,all,majority_>= 7
0.9498,1.0573,0.8449,0.799,0.7922,0.8213,0.6968,0.201,kansas_city_rockhill,19,all,f-weighted
0.9395,0.7589,0.6577,0.8667,0.7142,0.7478,0.5972,0.1333,kansas_city_rockhill,19,all,edge-weighted
0.8952,1.7758,0.9983,0.5622,0.6609,0.7193,0.5616,0.4378,kansas_city_rockhill,19,usgs,single
0.9356,0.8406,0.6776,0.8062,0.7,0.7363,0.5827,0.1938,kansas_city_rockhill,18,fabdem,single
0.8292,2.1529,0.9244,0.4294,0.4963,0.5864,0.4148,0.5706,kansas_city_rockhill,18,aster,single
0.9369,1.1291,0.8255,0.7311,0.7389,0.7754,0.6332,0.2689,kansas_city_rockhill,18,aw3d30,single
0.9524,1.0826,0.8594,0.7938,0.7978,0.8253,0.7026,0.2062,kansas_city_rockhill,18,copdem,single
0.926,0.7538,0.5873,0.7792,0.629,0.6698,0.5035,0.2208,kansas_city_rockhill,18,gedtm,single
0.8909,1.3235,0.7255,0.5481,0.5621,0.6245,0.454,0.4519,kansas_city_rockhill,18,nasadem,single
0.9379,1.2531,0.8893,0.7097,0.7535,0.7894,0.6521,0.2903,kansas_city_rockhill,18,srtm,single
0.7949,2.5407,0.9983,0.3929,0.4612,0.5639,0.3926,0.6071,kansas_city_rockhill,18,all,majority_>= 1
0.9038,1.6724,0.974,0.5824,0.6749,0.7289,0.5735,0.4176,kansas_city_rockhill,18,all,majority_>= 2
0.9411,1.2981,0.9272,0.7143,0.7729,0.8069,0.6764,0.2857,kansas_city_rockhill,18,all,majority_>= 3
0.9556,1.0607,0.8631,0.8137,0.812,0.8377,0.7207,0.1863,kansas_city_rockhill,18,all,majority_>= 4
0.9547,0.8943,0.7764,0.8682,0.7939,0.8198,0.6946,0.1318,kansas_city_rockhill,18,all,majority_>= 5
0.9374,0.6464,0.5875,0.9088,0.6804,0.7137,0.5548,0.0912,kansas_city_rockhill,18,all,majority_>= 6
0.9056,0.3172,0.3033,0.9563,0.4237,0.4605,0.2991,0.0437,kansas_city_rockhill,18,all,majority_>= 7
0.954,1.0416,0.8475,0.8136,0.8036,0.8302,0.7097,0.1864,kansas_city_rockhill,18,all,f-weighted
0.9418,0.7279,0.6447,0.8857,0.7143,0.7462,0.5952,0.1143,kansas_city_rockhill,18,all,edge-weighted
0.9128,1.6566,0.997,0.6018,0.7016,0.7506,0.6007,0.3982,kansas_city_rockhill,18,usgs,single
0.9427,0.9885,0.7074,0.7156,0.6797,0.7115,0.5522,0.2844,kansas_city_rockhill,12,fabdem,single
0.8557,1.8504,0.7254,0.392,0.4331,0.509,0.3414,0.608,kansas_city_rockhill,12,aster,single
0.9372,1.1981,0.7809,0.6518,0.6756,0.7105,0.551,0.3482,kansas_city_rockhill,12,aw3d30,single
0.9623,0.9375,0.7857,0.8381,0.7901,0.8111,0.6822,0.1619,kansas_city_rockhill,12,copdem,single
0.9455,0.7942,0.6173,0.7773,0.6587,0.6881,0.5245,0.2227,kansas_city_rockhill,12,gedtm,single
0.9068,1.2531,0.6535,0.5215,0.5285,0.5801,0.4086,0.4785,kansas_city_rockhill,12,nasadem,single
0.9455,1.1853,0.8281,0.6987,0.7274,0.7579,0.6102,0.3013,kansas_city_rockhill,12,srtm,single
0.8348,2.6313,0.9885,0.3757,0.4673,0.5444,0.374,0.6243,kansas_city_rockhill,12,all,majority_>= 1
0.9178,1.735,0.9562,0.5511,0.6556,0.6992,0.5376,0.4489,kansas_city_rockhill,12,all,majority_>= 2
0.9473,1.2972,0.8848,0.6821,0.7411,0.7703,0.6264,0.3179,kansas_city_rockhill,12,all,majority_>= 3
0.9528,1.0806,0.8041,0.7441,0.7467,0.773,0.63,0.2559,kansas_city_rockhill,12,all,majority_>= 4
0.9526,0.8295,0.6774,0.8167,0.7147,0.7406,0.588,0.1833,kansas_city_rockhill,12,all,majority_>= 5
0.9427,0.5599,0.4931,0.8807,0.6038,0.6322,0.4622,0.1193,kansas_city_rockhill,12,all,majority_>= 6
0.9204,0.2442,0.2235,0.9151,0.3331,0.3593,0.219,0.0849,kansas_city_rockhill,12,all,majority_>= 7
0.9519,1.0392,0.7788,0.7494,0.7371,0.7638,0.6179,0.2506,kansas_city_rockhill,12,all,f-weighted
0.9491,0.7627,0.6267,0.8218,0.6838,0.7111,0.5517,0.1782,kansas_city_rockhill,12,all,edge-weighted
0.9661,1.3037,0.9836,0.7545,0.8351,0.8539,0.7451,0.2455,kansas_city_rockhill,12,usgs,single
0.9303,0.8169,0.6629,0.8115,0.6901,0.7297,0.5744,0.1885,kansas_city_rockhill,20,fabdem,single
0.8237,2.1527,0.9475,0.4401,0.5066,0.601,0.4296,0.5599,kansas_city_rockhill,20,aster,single
0.9273,1.1699,0.8268,0.7067,0.7194,0.762,0.6156,0.2933,kansas_city_rockhill,20,aw3d30,single
0.9425,1.1511,0.8703,0.7561,0.7755,0.8092,0.6795,0.2439,kansas_city_rockhill,20,copdem,single
0.9239,0.7835,0.6076,0.7755,0.6389,0.6814,0.5167,0.2245,kansas_city_rockhill,20,gedtm,single
0.8864,1.3467,0.743,0.5517,0.5678,0.6332,0.4633,0.4483,kansas_city_rockhill,20,nasadem,single
0.9346,1.2956,0.9146,0.706,0.7587,0.7969,0.6623,0.294,kansas_city_rockhill,20,srtm,single
0.7862,2.4992,0.9968,0.3988,0.4602,0.5697,0.3983,0.6012,kansas_city_rockhill,20,all,majority_>= 1
0.8944,1.6856,0.9708,0.576,0.6629,0.723,0.5662,0.424,kansas_city_rockhill,20,all,majority_>= 2
0.9333,1.3533,0.9417,0.6958,0.7613,0.8003,0.667,0.3042,kansas_city_rockhill,20,all,majority_>= 3
0.9475,1.1199,0.8752,0.7815,0.7949,0.8257,0.7031,0.2185,kansas_city_rockhill,20,all,majority_>= 4
0.951,0.9141,0.7844,0.8582,0.7913,0.8196,0.6944,0.1418,kansas_city_rockhill,20,all,majority_>= 5
0.9372,0.6775,0.6175,0.9115,0.7021,0.7362,0.5826,0.0885,kansas_city_rockhill,20,all,majority_>= 6
0.902,0.342,0.3258,0.9526,0.4454,0.4855,0.3206,0.0474,kansas_city_rockhill,20,all,majority_>= 7
0.9459,1.0924,0.8558,0.7834,0.7863,0.818,0.692,0.2166,kansas_city_rockhill,20,all,f-weighted
0.9351,0.7569,0.6499,0.8587,0.7036,0.7399,0.5871,0.1413,kansas_city_rockhill,20,all,edge-weighted
0.8678,1.9505,0.9987,0.512,0.6044,0.677,0.5117,0.488,kansas_city_rockhill,20,usgs,single
0.9383,1.0681,0.6832,0.6397,0.6269,0.6608,0.4934,0.3603,kansas_city_rockhill,10,fabdem,single
0.872,1.6995,0.6295,0.3704,0.3992,0.4664,0.3041,0.6296,kansas_city_rockhill,10,aster,single
0.942,1.1937,0.767,0.6425,0.6675,0.6993,0.5376,0.3575,kansas_city_rockhill,10,aw3d30,single
0.9641,0.9793,0.7876,0.8042,0.7761,0.7958,0.6609,0.1958,kansas_city_rockhill,10,copdem,single
0.9518,0.7828,0.6107,0.7801,0.6594,0.6851,0.521,0.2199,kansas_city_rockhill,10,gedtm,single
0.9089,1.2961,0.6068,0.4682,0.479,0.5285,0.3592,0.5318,kansas_city_rockhill,10,nasadem,single
0.9468,1.2098,0.8057,0.666,0.7,0.7292,0.5738,0.334,kansas_city_rockhill,10,srtm,single
0.8545,2.6178,0.9817,0.375,0.476,0.5427,0.3724,0.625,kansas_city_rockhill,10,all,majority_>= 1
0.9217,1.733,0.9215,0.5317,0.6335,0.6743,0.5087,0.4683,kansas_city_rockhill,10,all,majority_>= 2
0.9457,1.3246,0.8534,0.6443,0.7046,0.7342,0.5801,0.3557,kansas_city_rockhill,10,all,majority_>= 3
0.9528,1.0812,0.7723,0.7143,0.7162,0.7421,0.59,0.2857,kansas_city_rockhill,10,all,majority_>= 4
0.9512,0.8115,0.6283,0.7742,0.6674,0.6936,0.531,0.2258,kansas_city_rockhill,10,all,majority_>= 5
0.9411,0.5026,0.4162,0.8281,0.5261,0.554,0.3831,0.1719,kansas_city_rockhill,10,all,majority_>= 6
